name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"sudermann-stein-unter-steinen","ger000541","Q107557211","Sudermann","0","Stein unter Steinen","Schauspiel in vier Akten","","https://www.gutenberg.org/ebooks/62132","","","","","1905","18","false","0.8200867034200368","0.5490196078431373","1.4509803921568627","zarncke|lore","9.333333333333334","2","1905","1905","15","18","4","12","2","","1","84","","43","0","4","22102","20856","4194","1240","4"
"thoma-die-lokalbahn","ger000361","Q52884344","Thoma","0","Die Lokalbahn","Komödie in drei Akten","Comedy","http://www.textgridrep.org/textgrid:wbvk.0","","","","","1902","15","false","0.8370536870536872","0.580952380952381","1.4190476190476191","buergermeister","8.133333333333333","2","1902","1902","14","15","4","11","0","","1","61","","38","0","3","16381","15801","2557","1244","10"
"thoma-die-medaille","ger000037","Q52884454","Thoma","0","Die Medaille","Komödie in einem Akt","Comedy","http://www.textgridrep.org/textgrid:wc9p.0","","","","","1901","14","false","1","1","1","several characters","13","1","1901","1901","13","14","4","10","0","","1","91","","7","0","0","10364","10213","825","623","27"
"thoma-erster-klasse","ger000098","Q1362158","Thoma","0","Erster Klasse","Bauernschwank in einem Akt","Comedy","http://www.textgridrep.org/textgrid:wcbf.0","","","","","1910","10","false","0.95","0.9333333333333333","1.0666666666666667","several characters","8.4","2","1910","1910","9","10","2","8","0","","1","42","1910","6","1","0","9917","9746","1863","679","0"
"thoma-lottchens-geburtstag","ger000207","Q55007595","Thoma","0","Lottchens Geburtstag","Lustspiel in einem Akt","Comedy","http://www.textgridrep.org/textgrid:wc9q.0","","","","","1911","6","false","0.9","0.8","1.2","frau_giselius|coelestine","4","2","1911","1911","5","6","4","2","0","","1","12","1911","11","0","0","7449","7247","1096","515","0"
"thoma-magdalena","ger000073","Q1883767","Thoma","0","Magdalena","Ein Volksstück in drei Aufzügen","","http://www.textgridrep.org/textgrid:wc0g.0","","","","","1912","13","false","0.6714618714618715","0.358974358974359","1.705128205128205","thomas","4.3076923076923075","3","1912","1912","11","13","3","9","1","","1","28","","28","1","3","18748","18095","3334","1149","0"
"thoma-moral","ger000056","Q55007722","Thoma","0","Moral","Komödie in drei Akten","Comedy","http://www.textgridrep.org/textgrid:wcj0.0","","","","","1908","17","false","0.8604575163398693","0.4338235294117647","1.7647058823529411","beermann","6.9411764705882355","3","1908","1909","13","17","7","10","0","","1","59","","25","0","3","19086","18383","2458","1170","3"
"tieck-der-gestiefelte-kater","ger000285","Q1198710","Tieck","0","Der gestiefelte Kater","Ein Kindermärchen in drei Akten, mit Zwischenspielen, einem Prologe und Epiloge","","http://www.textgridrep.org/textgrid:wdvq.0","","","","","1797","48","false","0.8695936948181949","0.44592198581560283","1.6072695035460993","fischer","20.958333333333332","3","1844","1797","43","48","2","36","10","","1","503","","19","1","3","19066","18681","1785","789","47"
"tieck-die-theegesellschaft","ger000496","Q94393683","Tieck","0","Die Theegesellschaft","Lustspiel in Einem Aufzuge","Comedy","https://www.projekt-gutenberg.org/tieck/theeges/index.html","","","","","1797","10","false","0.9349206349206349","0.8222222222222222","1.1777777777777778","ahlfeld","7.4","2","","1797","9","10","1","9","0","","1","37","1796","18","0","0","9059","8794","554","567","0"
"tieck-die-verkehrte-welt","ger000313","Q55999055","Tieck","0","Die verkehrte Welt","Ein historisches Schauspiel in fünf Aufzügen","","http://www.textgridrep.org/textgrid:wdq6.0","","","","","1800","74","false","0.8464801499269291","0.2913735653461681","1.697338746053225","scaevola","21.27027027027027","3","","1800","56","74","14","51","9","","4","787","","21","0","5","23686","21524","1081","961","417"
"tieck-karl-von-berneck","ger000530","Q42191817","Tieck","0","Karl von Berneck","Trauerspiel in fünf Aufzügen","Tragedy","https://www.projekt-gutenberg.org/tieck/berneck/index.html","","","","","1797","19","false","0.8200252963410858","0.6023391812865497","1.3976608187134503","conrad|karl","10.842105263157896","2","","1797","18","19","3","15","1","","1","103","1793/1795","19","0","5","23520","22848","1244","1026","47"
"tieck-leben-und-tod-der-heiligen-genoveva","ger000531","Q105762516","Tieck","0","Leben und Tod der heiligen Genoveva","Ein Trauerspiel","Tragedy","http://www.textgridrep.org/textgrid:wdfd.0","","","","","1800","68","false","0.8409832260663463","0.15978928884986832","2.0794556628621597","siegfried","10.705882352941176","4","1807","1800","52","68","6","55","7","","1","364","1799","61","0","0","46522","46138","1099","246","5676"
"tieck-prinz-zerbino","ger000259","Q55021950","Tieck","0","Prinz Zerbino oder die Reise nach dem guten Geschmack","Ein deutsches Lustspiel in sechs Akten","Comedy","http://www.textgridrep.org/textgrid:wd1q.0","","","","","1799","125","false","0.8932328313898322","0.11935483870967742","2.361032258064516","nestor","14.8","4","","1799","70","125","10","81","34","","1","925","1797","52","0","6","58031","57458","2017","2092","3148"
"tieck-ritter-blaubart","ger000274","Q55999073","Tieck","0","Ritter Blaubart","Ein Ammenmärchen in vier Akten","","http://www.textgridrep.org/textgrid:wd6t.0","","","","","1797","25","false","0.8258606842074334","0.4166666666666667","1.6866666666666668","klaus","10","3","1835","1797","20","25","4","20","1","","1","125","1796","15","0","4","21134","20682","858","974","105"
"toerring-agnes-bernauerin","ger000404","Q55999126","Törring","0","Agnes Bernauerin","Ein vaterländisches Trauerspiel","Tragedy","http://www.textgridrep.org/textgrid:wf6k.0","","","","","1780","27","false","0.7711651940410111","0.3504273504273504","1.8461538461538463","albrecht","9.11111111111111","3","1781","1780","18","27","2","25","0","","1","123","1780","36","0","5","15764","15015","1373","570","0"
"treitschke-das-bauerngut","ger000554","Q110826897","Treitschke","0","Das Bauerngut","Ein Lustspiel in einem Aufzuge. Fortsetzung der beyden Billets, und des Stammbaumes","Comedy","https://books.google.com/books?id=i2rquT3ZEEgC&printsec=frontcover","","","","","1799","6","false","1","1","1","several characters","5","1","1799","1799","5","6","1","5","0","","1","15","","12","0","0","7994","7880","581","352","0"
"uhland-ernst-herzog-von-schwaben","ger000091","Q55999188","Uhland","0","Ernst Herzog von Schwaben","Trauerspiel in fünf Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:wpvj.0","","","","","1818","21","false","0.9160364145658262","0.680952380952381","1.319047619047619","kunrad|gisela|ernst","13.619047619047619","2","1818","1818","19","21","1","20","0","","1","143","","8","0","5","14453","14258","462","0","2102"
"uhland-ludwig-der-bayer","ger000279","Q55999162","Uhland","0","Ludwig der Bayer","Schauspiel in fünf Aufzügen","","http://www.textgridrep.org/textgrid:wp6p.0","","","","","1819","41","false","0.8837744544218871","0.22439024390243903","1.9012195121951219","friedrich","8.975609756097562","3","1826","1819","32","41","2","39","0","","1","184","1817/1818","13","0","5","15483","14990","1112","0","2115"
"vanoni-der-friseur","ger000592","Q113649510","Vanoni","0","Der Friseur","Schwank in einem Akte","Comedy","https://resolver.staatsbibliothek-berlin.de/SBB0003353200000000","","","","","1843","10","false","0.75","0.6666666666666666","1.3555555555555556","herr_von_hasenhein|herr_von_gumpelhein","6","3","1843","1843","8","10","2","8","0","","1","30","","28","0","0","7886","7524","807","305","2"
"vischer-faust","ger000064","Q1398532","Vischer","0","Faust","Der Tragödie dritter Teil","Tragedy","http://www.textgridrep.org/textgrid:wz0s.0","","","","","1862","68","false","0.9056648317721092","0.19271290605794555","1.9139596136962247","valentin","12.911764705882353","3","","1862","51","68","8","46","14","","1","439","","36","1","3","33840","32912","3308","156","4650"
"voss-faust","ger000258","Q55999227","Voß","0","Faust","Trauerspiel mit Gesang und Tanz","Tragedy","http://www.textgridrep.org/textgrid:wzgs.0","","","","","1823","72","false","0.7719877227409646","0.08176838810641628","2.180214240705734","faust","5.805555555555555","3","","1823","38","72","13","48","11","","6","209","","63","0","5","13363","12447","2989","39","1613"
"wagner-das-rheingold","ger000317","Q327717","Wagner","0","Das Rheingold","","","http://www.textgridrep.org/textgrid:wzph.0","","","","","1853","14","true","0.9725274725274726","0.8901098901098901","1.10989010989011","alberich|wotan|loge","11.571428571428571","2","1869","1853","13","14","6","8","0","","1","81","","4","32","0","10404","10082","2726","0","1876"
"wagner-der-fliegende-hollaender","ger000245","Q114640","Wagner","0","Der fliegende Holländer","","","http://www.textgridrep.org/textgrid:wzq0.0","","","","","1843","9","true","1","1","1","several characters","8","1","1843","","8","9","3","6","0","","1","36","","3","37","3","7017","6718","1635","0","828"
"wagner-die-kindermoerderin","ger000396","Q1213864","Wagner","0","Die Kindermörderin","Ein Trauerspiel","Tragedy","http://www.textgridrep.org/textgrid:wznj.0","","","","","1776","14","false","0.8547619047619047","0.5494505494505495","1.4505494505494505","evchen|magister","7.142857142857143","2","1777","1776","11","14","6","8","0","","1","50","","6","2","6","23297","23013","2159","726","10"
"wagner-die-meistersinger-von-nuernberg","ger000422","Q465540","Wagner","0","Die Meistersinger von Nürnberg","","","http://www.textgridrep.org/textgrid:wzp9.0","","","","","1868","32","true","0.8858208387514802","0.6108870967741935","1.3891129032258065","walther|david","18.9375","2","1868","","31","32","3","26","3","","1","303","","14","34","3","23376","22099","5902","0","3031"
"wagner-die-reue-nach-der-that","ger000264","Q55999240","Wagner","0","Die Reue nach der That","Ein Schauspiel","","http://www.textgridrep.org/textgrid:wznr.0","","","","","1775","16","false","0.8787129537129538","0.6916666666666667","1.3083333333333333","langen|wilhelm|werner","10.375","2","1775","1775","15","16","6","10","0","","1","83","","6","0","6","21415","21141","2210","814","4"
"wagner-die-walkuere","ger000349","Q324319","Wagner","0","Die Walküre","","","http://www.textgridrep.org/textgrid:wzp6.0","","","","","1853","14","true","0.9332334332334332","0.7032967032967034","1.2967032967032968","bruennhilde|wotan","9.142857142857142","2","1870","1853","13","14","11","3","0","","1","64","","11","36","3","12854","12120","3565","0","2296"
"wagner-goetterdaemmerung","ger000319","Q272029","Wagner","0","Götterdämmerung","","","http://www.textgridrep.org/textgrid:wzp1.0","","","","","1853","15","true","0.8209686609686611","0.4","1.638095238095238","siegfried","5.6","3","1876","1853","13","15","10","5","0","","1","42","","12","35","3","12856","12319","4169","0","2055"
"wagner-lohengrin","ger000175","Q23085","Wagner","0","Lohengrin","Romantische Oper in drei Aufzügen","","http://www.textgridrep.org/textgrid:wzpz.0","","","","","1850","25","true","0.7585794924030219","0.49666666666666665","1.4173228346456692","elsa|ortrud","11.92","3","1850","","20","25","6","18","1","","2","149","","11","37","3","11960","10925","3830","0","1227"
"wagner-parsifal","ger000413","Q220340","Wagner","0","Parsifal","Ein Bühnenweihfestspiel","","http://www.textgridrep.org/textgrid:wzps.0","","","","","1877","23","true","0.9631093544137023","0.6126482213438735","1.3873517786561265","kundry|parsifal","13.478260869565217","2","1882","1877","22","23","7","15","1","","1","155","","3","39","3","10676","10453","3528","0","1293"
"wagner-siegfried","ger000105","Q333146","Wagner","0","Siegfried","","","http://www.textgridrep.org/textgrid:wzpd.0","","","","","1853","8","true","0.7291666666666666","0.6071428571428571","1.4285714285714286","siegfried|wandrer","4.25","3","1876","1853","6","8","2","5","1","","1","17","","8","33","3","15041","14528","3593","0","2766"
"wagner-tannhaeuser","ger000415","Q560619","Wagner","0","Tannhäuser und Der Sängerkrieg auf Wartburg","Große romantische Oper in drei Akten","","http://www.textgridrep.org/textgrid:wzpp.0","","","","","1845","17","true","0.9209736342089284","0.7426470588235294","1.2573529411764706","tannhaeuser","11.882352941176471","2","1845","","16","17","4","13","0","","1","101","","11","36","3","7847","7188","2056","0","882"
"wagner-tristan-und-isolde","ger000166","Q1324254","Wagner","0","Tristan und Isolde","","","http://www.textgridrep.org/textgrid:wzq9.0","","","","","1859","10","true","0.8892857142857142","0.8","1.2","isolde|brangaene|kurwenal","7.2","2","1865","1859","9","10","2","8","0","","1","36","1859","11","45","3","10931","10413","2162","0","2378"
"wagner-voltaire-am-abend-seiner-apotheose","ger000426","Q55999294","Wagner","0","Voltaire am Abend seiner Apotheose","","","http://www.textgridrep.org/textgrid:wznq.0","","","","","1778","3","false","1","1","1","amme|voltaire|gespenst","2","1","","1778","2","3","1","1","1","","1","3","","1","1","0","4639","3756","1255","80","0"
"wedekind-der-kammersaenger","ger000003","Q56256400","Wedekind","0","Der Kammersänger","","","http://www.textgridrep.org/textgrid:x39r.0","","","","","1899","7","false","0.5047619047619047","0.42857142857142855","1.5714285714285714","gerardo","2.5714285714285716","2","1899","1899","6","7","2","5","0","","1","9","1897","10","1","0","10216","10044","1131","311","20"
"wedekind-der-marquis-von-keith","ger000425","Q21040523","Wedekind","0","Der Marquis von Keith","Schauspiel in fünf Aufzügen","","http://www.textgridrep.org/textgrid:x3d6.0","","","","","1900","23","false","0.8810325482387671","0.7035573122529645","1.2964426877470356","von_keith|anna|scholz","15.478260869565217","2","1901","1900","22","23","8","15","0","","1","178","","5","1","5","24502","23956","3179","996","0"
"wedekind-die-buechse-der-pandora","ger000436","Q1211843","Wedekind","0","Die Büchse der Pandora","Tragödie in drei Aufzügen mit einem Prolog","Tragedy","http://www.textgridrep.org/textgrid:x3bf.0","","","","","1902","23","false","0.9354555646115749","0.4901185770750988","1.2994350282485876","several characters","10.782608695652174","2","1904","1902","18","23","6","17","0","","2","124","1894/1902","4","4","3","20089","19327","3287","777","98"
"wedekind-die-zensur","ger000377","Q56439985","Wedekind","0","Die Zensur","Theodizee in einem Akt","","http://www.textgridrep.org/textgrid:x3cv.0","","","","","1908","4","false","1","1","1","several characters","3","1","1909","1908","3","4","2","2","0","","1","6","1907","3","0","0","8599","8500","698","203","40"
"wedekind-erdgeist","ger000140","Q478364","Wedekind","0","Erdgeist","Tragödie in vier Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:x3f6.0","","","","","1895","13","false","0.7375846375846375","0.48717948717948717","1.5384615384615385","lulu","5.846153846153846","3","1898","1895","11","13","3","10","0","","1","38","1895","34","5","4","20088","18603","4188","1375","0"
"wedekind-franziska","ger000323","Q5493051","Wedekind","0","Franziska","Ein modernes Mysterium in fünf Akten","","http://www.textgridrep.org/textgrid:x37q.0","","","","","1912","35","false","0.924552171965965","0.2722689075630252","1.734453781512605","franziska","9.257142857142858","3","1912","1912","33","35","12","21","2","","1","162","1911","21","1","5","23053","22496","2109","915","637"
"wedekind-fritz-schwigerling","ger000135","Q56587571","Wedekind","0","Fritz Schwigerling oder Der Liebestrank","Schwank in drei Aufzügen","Comedy","http://www.textgridrep.org/textgrid:x3bs.0","","","","","1899","10","false","0.8300000000000001","0.6222222222222222","1.4","coelestin|fuerst","5.6","3","1900","1899","8","10","3","7","0","","1","28","","41","0","3","15124","14548","2792","895","4"
